Dialogue ID,Character Name,Dialogue
383,Harry Potter,Let's go this way.
384,Ron Weasley,Before the staircase moves again.
385,Harry Potter,Does anyone feel like...we shouldn't be here?
386,Hermione Granger,We're not supposed to be here. This is the 3rd floor. It's forbidden.
387,Harry Potter,Let's go.
388,Ron Weasley,It's Filch's cat!
389,Harry Potter,Run!
390,Harry Potter,Quick! Let's hide though that door!
391,Harry Potter,It's locked!
392,Ron Weasley,"That's it, we're done for!"
393,Hermione Granger,"Oh, move over!  Alohomora.  Get in."
394,Ron Weasley,Alohomora?
395,Hermione Granger,"Standard book of spells, Chapter 7."
396,Argus Filch,"Anyone here, my sweet?  Come on."
397,Hermione Granger,Filch is gone.
398,Ron Weasley,Probably thinks this door's locked.
399,Hermione Granger,It was locked.
400,Harry Potter,And for good reason.
401,All,AHHHHHHH!
402,Ron Weasley,What do they think they're doing?? Keeping a thing like that locked up in a school.
403,Hermione Granger,"You don't use your eyes, do you? Didn't you see what it was standing on?"
404,Ron Weasley,"I wasn't looking at its feet! I was a bit preoccupied with its heads. Or maybe you didn't notice, there were three!"
405,Hermione Granger,It was standing on a trap door. Which means it wasn't there by accident. It's guarding something.
406,Harry Potter,Guarding something?
407,Hermione Granger,"That's right. Now, if you two don't mind, I'm going to bed before either of you come up with another clever idea to get us killed... or worse, expelled!"
408,Ron Weasley,She needs to sort out her priorities!
409,Oliver Wood,"Quidditch is easy enough to understand. Each time has seven players, 3 chasers, 2 beaters, 1 keeper and a seeker. That's you. There are three kinds of balls.  This one's called the Quaffle. Now, the chasers handle the Quaffle and try to put it through one of those three hoops.  The keeper, that's me, defends the hoops.  With me so far?"
410,Harry Potter,I think so. What are those?
411,Oliver Wood,"You better take this.  Careful now, it's comin' back.  Eh, not bad, Potter, you'd make a fair beater... Uh-oh."
412,Harry Potter,What is that?
413,Oliver Wood,"Bludger. Nasty little buggers. But you are the seeker, and the only thing I want you to worry about is this... the Golden Snitch."
414,Harry Potter,I like this ball.
415,Oliver Wood,"Ah, you like it now. Just wait. It's wicked fast and damn near impossible to see."
416,Harry Potter,What do I do with it?
417,Oliver Wood,"You catch it... before the other team's seeker. You catch this, the game is over. You catch this, Potter, and we win."
418,Harry Potter,Whoa.
419,Filius Flitwick,"One of a wizard's most rudimentary skills is levitation the ability to make objects fly. Uh, do you all have your feathers?  Good. Now, uh, don't forget the nice wrist movement we've been practicing, hmm? The swish and flick. Everyone."
420,All,The swish and flick.
421,Filius Flitwick,Good. And enunciate. Wingardium Leviosa. Off you go then.
422,Draco Malfoy,Wingardium Levio-saaa.
423,Ron Weasley,Wingardrium Leviosar!
424,Hermione Granger,"Stop, stop, stop. You're going to take someone's eye out. Besides, you're saying it wrong. It's Levi-o-sa, not Leviosar."
425,Ron Weasley,"You do it then if you're so clever. Go on, go on."
426,Hermione Granger,Wingardium Leviosa.
427,Filius Flitwick,"Oh, well done! See here, everyone! Ms. Granger's done it! Oh, splendid!"
428,Seamus Finnigan,Wingard Levosa.
429,Filius Flitwick,"Well done, dear."
430,Filius Flitwick,Whooaaa! Ooh.
431,Harry Potter,"I think we're going to need another feather over here, Professor."
432,Ron Weasley,"It's Levioooosa, not Leviosaaaar.  She's a nightmare, honestly. No wonder she hasn't got any friends!"
433,Harry Potter,I think she heard you.
434,Harry Potter,Where's Hermione?
435,Neville Longbottom,Parvati Patil said that she wouldn't come out of the girl's bathroom. She said that she'd been in there all afternoon...crying.
436,Quirinus Quirrell,TROLL! IN THE DUNGEON! T-TROOLLL IN THE DUNGEON!!  Thought you ought to know.
437,Albus Dumbledore,"SILLLLLEEENNNNCEEEEE!  Everyone will please, not panic. Now, Prefects will lead their houses back to the dormitories. Teachers will follow me to the dungeons."
438,Girl,"Hufflepuff, this way!"
439,Boy,Stay together!
440,Percy Weasley,"Gryffindors, keep up please. And stay alert!"
441,Harry Potter,How could a troll get in?
442,Ron Weasley,Not by itself. Trolls are really stupid. Probably people playing jokes.  What?
443,Harry Potter,Hermione! She doesn't know!
444,Ron Weasley,I think the troll's left the dungeon!
445,Harry Potter,It's going into the Girl's Bathroom!
446,Harry Potter,"Hermione, move!"
447,Hermione Granger,Help! Help!
448,Ron Weasley,"Hey, pea brain!"
449,Hermione Granger,Ahhh! Help!
450,Harry Potter,"Whooa! Whoa, whoa!"
451,Ron Weasley,Ew.
452,Harry Potter,"Whoa, whoa whoa!"
453,Harry Potter,Do something!
454,Ron Weasley,What?
455,Harry Potter,Anything! Hurry up!
456,Hermione Granger,Swish and flick!
457,Ron Weasley,Wingardium Leviosa!  Cool.
458,Hermione Granger,Is it...dead?
459,Harry Potter,I don't think so. Just knocked out.  Ew. Troll bogies.
460,Minerva McGonagall,"Oh! Oh, my goodness! E-Explain yourselves, both of you!"
461,Ron Weasley,"Well, what it is..."
462,Harry Potter,"Well, what it is..."
463,Hermione Granger,"It's my fault, Professor McGonagall."
464,Minerva McGonagall,Miss Granger?
465,Hermione Granger,I went looking for the troll. I'd read about them and thought I could handle it. But I was wrong. If Harry and Ron hadn't come and found me...I'd probably be dead.
466,Minerva McGonagall,"Be that as it may be...it was an extremely foolish thing to do.  I would have expected more rational behavior on your part, Miss Granger. Five points will be taken from Gryffindor for your serious lack of judgment.  As for you two gentlemen I just hope you realize how fortunate you are. Not many students could take on a fully grown mountain troll and live to tell the tale. Five points...will be awarded to each of you.  For sheer dumb luck."
467,Quirinus Quirrell,Perhaps you ought to go...M-might wake up...heh.  Ahh! Hehe....
468,Harry Potter,Good for you to get us out of trouble like that.
469,Ron Weasley,"Mind you, I mean, we did save her life."
470,Harry Potter,"Mind you, she didn't need saving if you hadn't insulted her."
471,Ron Weasley,What are friends for?
472,Ron Weasley,"Take a bit of toast, mate, go on."
473,Hermione Granger,"Ron's right, Harry. You're gonna need your strength today."
474,Harry Potter,I'm not hungry.
475,Severus Snape,"Good luck today, Potter. Then again, now that you've proven yourself against a troll, a little game of Quidditch should be easy work for you...even if it is against Slytherin."
476,Harry Potter,That explains the blood.
477,Hermione Granger,Blood?
478,Harry Potter,"Listen, last night, I'm guessing Snape let the troll in as a diversion so he could try and get past that 3 headed dog. But, he got himself bitten, that's why he's limping."
479,Hermione Granger,But why would anyone go near that dog?
480,Harry Potter,"The day I was at Gringotts, Hagrid took something out of one of the vaults. He said it was Hogwarts' business, very secret."
481,Hermione Granger,So you're saying...
482,Harry Potter,That's what the dog's guarding. That's what Snape wants.
483,Hermione Granger,"Bit early for mail, isn't it?"
484,Harry Potter,But I-I never get mail.
485,Ron Weasley,Let's open it.
486,Harry Potter,It's a broomstick!
487,Ron Weasley,"Thats not just any broomstick, Harry.  It's a Nimbus 2000!"
488,Harry Potter,But who...?
489,Oliver Wood,"Scared, Harry?"
490,Harry Potter,A little.
491,Oliver Wood,That's all right. I felt the same way before my first game.
492,Harry Potter,What happened?
493,Oliver Wood,"Er, I don't really remember. I took a bludger to the head 2 minutes in. Woke up in the hospital a week later."
494,Lee Jordan,"Hello, and welcome to Hogwarts' first Quidditch game of the season! Today's game Slytherin versus Gryffindor!!!"
495,Neville Longbottom,Gryffindor!
496,Lee Jordan,The players take their positions as Madam Hooch steps out onto the field to begin the game.
497,Rolanda Hooch,"Now, I want a nice clean game...from all of you."
498,Lee Jordan,"The bludgers are up...followed by the Golden Snitch. Remember, the snitch is worth 150 points. The seeker who catches the Snitch ends the game."
499,Lee Jordan,The Quaffle is released...and the game begins!
500,Lee Jordan,Angelina Johnson scores! 10 points for Gryffindor!
501,Harry Potter,Yes!  Whoa!
502,Rubeus Hagrid,Well done!
503,Lee Jordan,Slytherin takes possession of the Quaffle. Bletchley passes to Captain Marcus Flint.
504,Ron Weasley,Yay!
505,Seamus Finnigan,Yay!
506,Harry Potter,Yes!
507,Lee Jordan,Another 10 points to Gryffindor!
508,Gryffindors,Yay!
509,Marcus Flint,Give me that!
510,Marcus Flint,Take that side!
511,Harry Potter,Whoa! Whooa!
512,Rubeus Hagrid,What's going on with Harry's broomstick?
513,Hermione Granger,It's Snape! He's jinxing the broom!
514,Ron Weasley,Jinxing the broom? What do we do?
515,Hermione Granger,Leave it to me.
516,Ron Weasley,"Come on, Hermione!"
517,Hermione Granger,Lacarnum Inflamarae.
518,Man,Fire! You're on fire!
519,Severus Snape,What? Oh!
520,Ron Weasley,Go!
521,Rubeus Hagrid,Go go go!
522,Rubeus Hagrid,Looks like he's gonna be sick!
523,Lee Jordan,He's got the Snitch! Harry Potter receives 150 points for catching the Snitch!
524,Rolanda Hooch,Gryffindor win!
525,Draco Malfoy,No!
526,Rubeus Hagrid,Yes!
527,Hermione Granger,Whoo-hoo!
528,Crowd,Go go Gryffindor! Go go Gryffindor! Go go Gryffindor! Go go Gryffindor!
529,Rubeus Hagrid,Nonsense! Why would Snape put a curse on Harry's broom?
530,Harry Potter,Who knows? Why was he trying to get past that three-headed dog on Halloween?
531,Rubeus Hagrid,Who told you about Fluffy?
532,Ron Weasley,Fluffy?
533,Hermione Granger,That thing has a name?
534,Rubeus Hagrid,"Well, of course he's got a name. He's mine. I bought him off an Irish feller I met down at the pub last year. Then I lent him to Dumbledore to guard the.."
535,Harry Potter,Yes?
536,Rubeus Hagrid,"Shouldn't have said that. No more questions! Don't ask any more questions. That's top secret, that is."
537,Harry Potter,"But, Hagrid, whatever Fluffy's guarding, Snape's trying to steal it."
538,Rubeus Hagrid,Codswallop. Professor Snape is a Hogwarts teacher.
539,Hermione Granger,"Hogwarts teacher or not, I know a spell when I see one. I've read all about them. You've got to keep eye contact and Snape wasn't blinking."
540,Harry Potter,Exactly.
541,Rubeus Hagrid,"Now, you listen to me, all three of you. You're meddling in things that ought not to be meddled in. It's dangerous. What that dog is guarding is strictly between Dumbledore and Nicholas Flamel."
542,Harry Potter,Nicholas Flamel?
543,Rubeus Hagrid,I shouldn't said that. I should not have said that.
544,Harry Potter,Nicholas Flamel.  Who's Nicholas Flamel?
545,Hermione Granger,I don't know.
546,Man in a painting,Merry Christmas. Merry Christmas. Ring the Hogwart bell. Merry Christmas. Merry Christmas...
547,Harry Potter,Knight to E5.
548,Ron Weasley,Queen to E5.
549,Hermione Granger,That's totally barbaric!
550,Ron Weasley,That's wizard's chess.  I see you've packed.
551,Hermione Granger,See you haven't.
552,Ron Weasley,"Change of plans, my parents decided to go to Romania to visit my brother Charlie. He's studying dragons there."
553,Hermione Granger,"Good, you can help Harry, then. He's going to go and look in the library for information on Nicholas Flamel."
554,Ron Weasley,We've looked a hundred times.
555,Hermione Granger,Not in the restricted section. Happy Christmas.
556,Ron Weasley,I think we've had a bad influence on her.
557,Ron Weasley,"Harry wake up! Come on Harry, wake up!"
558,Ron Weasley,"Happy Christmas, Harry."
559,Harry Potter,"Happy Christmas, Ron.  What are you wearing?"
560,Ron Weasley,Oh. My mum made it.  It looks like you've got one too.
561,Harry Potter,I-I've got presents?
562,Ron Weasley,Yeah!
563,Ron Weasley,There they are.
564,Harry Potter,Your father left this in my possession before he died. It is time it was returned to you. Use it well.
565,Ron Weasley,What is it?
566,Harry Potter,It's some kind of cloak.
567,Ron Weasley,"Well, let's see then, put it on."
568,Ron Weasley,Whoa!
569,Harry Potter,My body's gone!
570,Ron Weasley,I know what that is. That's an invisibility cloak.
571,Harry Potter,I'm invisible?
572,Ron Weasley,They're really rare.  I wonder who gave it to you?
573,Harry Potter,There was no name. It just said use it well.
574,Harry Potter,Famous fire eaters...15th Century Fiends...Flamel...Nicholas Flamel...where are you?
575,Argus Filch,Who's there?!  I know you're in there. You can't hide.  Who is it? Show yourself!
576,Quirinus Quirrell,Severus...I-I thought...
577,Severus Snape,"You don't want me as your enemy, Quirrell."
578,Quirinus Quirrell,W-what do you m-mean?
579,Severus Snape,You know perfectly well what I mean.  We'll have another chat soon...when you've had time to decide where your loyalties lie.
580,Argus Filch,"Oh, Professors. I found this, in the Restricted Section. It's still hot. That means there's a student out of bed."
581,Harry Potter,Mum?  Dad?
582,Harry Potter,"Ron! You've really got to see this! Ron! You've got to see this!  Ron, Ron, come on. Get out of bed!"
583,Ron Weasley,Why?
584,Harry Potter,"There's something you've got to see. Now, come on!"
585,Harry Potter,"Come on. Come. Come look, it's my parents!"
586,Ron Weasley,I only see me.
587,Harry Potter,"Look in properly. Go on. Stand there. There. You see them, don't you? Thats my dad"
